point_id,ts,anchor_ids,ranges,X_LOCAL_WIFI,Y_LOCAL_WIFI,Z_LOCAL_WIFI
A07B5,1729696120176.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.753, 10.73, 18.683, 16.98, 6.789, 21.589]",1.06,14.946,2.2
A07B5,1729696120947.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.929, 10.421, 17.867, 17.039, 6.761, 21.414]",1.06,14.946,2.2
A07B5,1729696121777.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.003, 10.902, 17.277, 17.066, 7.085, 21.417]",1.06,14.946,2.2
A07B5,1729696122542.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.89, 11.222, 17.253, 17.179, nan, 21.437]",1.06,14.946,2.2
A07B5,1729696123309.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.429, 10.839, 17.578, 17.136, 7.136, 21.433]",1.06,14.946,2.2
A07B5,1729696124079.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.882, 11.406, 17.871, 17.367, 6.921, 21.546]",1.06,14.946,2.2
A07B5,1729696124912.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.285, 10.98, 17.953, 17.203, nan, 21.41]",1.06,14.946,2.2
A07B5,1729696125684.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.113, 10.351, 17.792, 17.179, 7.113, 21.566]",1.06,14.946,2.2
A07B5,1729696126455.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.648, 10.996, 17.105, 17.199, 6.988, 21.503]",1.06,14.946,2.2
A07B5,1729696127219.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.835, 11.23, 17.578, 17.398, 6.976, 21.414]",1.06,14.946,2.2
A07B5,1729696128046.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.839, 10.921, 16.972, 17.32, 6.843, 21.539]",1.06,14.946,2.2
A07B5,1729696128813.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.128, 10.89, 17.398, 17.492, 7.179, 21.726]",1.06,14.946,2.2
A07B5,1729696129577.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.976, 11.417, 19.082, 17.195, 6.921, 21.464]",1.06,14.946,2.2
A07B5,1729696130338.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.695, 11.238, 18.105, 17.093, 6.949, 21.519]",1.06,14.946,2.2
A07B5,1729696131088.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.902, 11.148, 20.117, 17.265, 6.851, 21.578]",1.06,14.946,2.2
A07B5,1729696131849.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.414, 11.117, 19.632, 17.304, 6.945, 21.449]",1.06,14.946,2.2
A07B5,1729696132607.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.621, 11.125, 19.73, 16.968, 7.0, 21.464]",1.06,14.946,2.2
A07B5,1729696133375.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.652, 10.898, 19.445, 17.125, 7.042, 21.394]",1.06,14.946,2.2
A07B5,1729696134139.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.148, 10.289, 19.226, 17.269, 6.82, 21.558]",1.06,14.946,2.2
A07B5,1729696134909.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.945, 11.175, 19.39, 16.863, 7.015, 21.5]",1.06,14.946,2.2
A07B5,1729696135665.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.039, 11.007, 18.167, 17.109, 6.878, 21.5]",1.06,14.946,2.2
A07B5,1729696136437.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.003, 11.433, 19.539, 17.253, 6.882, 21.582]",1.06,14.946,2.2
A07B5,1729696137198.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.722, 10.984, 18.886, 17.234, 6.621, 21.531]",1.06,14.946,2.2
A07B5,1729696137953.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.98, 11.46, 19.527, 17.296, 6.996, 21.359]",1.06,14.946,2.2
A07B5,1729696138725.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.625, 10.921, 20.054, 17.113, 7.007, 21.523]",1.06,14.946,2.2
A07B5,1729696139484.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.636, 10.988, 21.542, 17.183, 6.886, 21.296]",1.06,14.946,2.2
A07B5,1729696140241.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.562, 11.113, 20.523, 17.531, 7.027, 21.441]",1.06,14.946,2.2
A07B5,1729696141005.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.437, 11.347, 20.507, 17.527, 7.0, 21.441]",1.06,14.946,2.2
A07B5,1729696141768.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.136, 11.507, 19.875, 17.054, 6.941, 21.398]",1.06,14.946,2.2
A07B5,1729696142523.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.468, 11.355, 19.039, 17.277, 7.058, 21.273]",1.06,14.946,2.2
A07B5,1729696143284.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.359, 10.968, 18.171, 17.222, 7.125, 21.476]",1.06,14.946,2.2
A07B5,1729696144050.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.738, 11.429, 20.558, 17.222, 6.953, 21.589]",1.06,14.946,2.2
A07B5,1729696144909.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.671, 10.894, 19.703, 17.191, 7.101, 21.429]",1.06,14.946,2.2
A07B5,1729696145656.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.296, 11.027, 19.917, 17.304, 7.015, 21.429]",1.06,14.946,2.2
A07B5,1729696146430.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.312, 11.253, 20.738, 17.351, 6.937, 21.406]",1.06,14.946,2.2
A07B5,1729696147199.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.625, 11.066, 21.039, 17.347, 7.109, 21.437]",1.06,14.946,2.2
A07B5,1729696147959.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.71, 11.117, 21.367, 17.39, 7.144, 21.359]",1.06,14.946,2.2
A07B5,1729696148720.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.773, 10.949, 20.703, 17.468, 6.851, 21.507]",1.06,14.946,2.2
A07B5,1729696149482.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.687, 10.929, 20.042, 17.429, 6.726, 21.433]",1.06,14.946,2.2
A07B5,1729696150241.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.937, 10.546, 20.335, 17.488, 7.226, 21.371]",1.06,14.946,2.2
A07B5,1729696151010.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.878, 10.515, 20.691, 17.175, 7.003, 21.66]",1.06,14.946,2.2
A07B5,1729696151774.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[28.304, 12.019, 20.406, 17.519, 7.089, 21.453]",1.06,14.946,2.2
A07B5,1729696152542.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.847, 11.445, 20.777, 17.175, 7.105, 21.457]",1.06,14.946,2.2
A07B5,1729696153289.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.941, 11.738, 19.644, 17.257, 7.152, nan]",1.06,14.946,2.2
A07B5,1729696154054.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.691, 11.011, 20.664, 17.21, 7.14, 21.355]",1.06,14.946,2.2
A07B5,1729696154825.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[27.726, 10.898, 17.179, 17.222, 7.066, 21.398]",1.06,14.946,2.2
A07B3,1729696341899.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[26.238, 20.183, 10.156, 11.644, 11.16, 20.671]",-4.95,14.914,2.205
A07B3,1729696342657.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.664, 15.843, 10.078, 11.765, 11.312, 18.027]",-4.95,14.914,2.205
A07B3,1729696343416.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[33.929, 14.531, 9.875, 12.042, 11.804, 18.089]",-4.95,14.914,2.205
A07B3,1729696344180.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.609, 15.156, 10.195, 11.828, 11.183, 19.773]",-4.95,14.914,2.205
A07B3,1729696344937.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.195, 13.496, 10.121, 11.878, nan, 19.031]",-4.95,14.914,2.205
A07B3,1729696345688.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.878, 14.511, 10.234, 11.781, 11.66, 18.453]",-4.95,14.914,2.205
A07B3,1729696346538.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[33.398, 13.55, 10.023, 11.863, 11.871, 18.171]",-4.95,14.914,2.205
A07B3,1729696347300.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.835, 16.582, 9.988, 11.929, 10.851, 18.75]",-4.95,14.914,2.205
A07B3,1729696348061.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.187, 14.457, 9.867, 11.968, 11.652, 19.125]",-4.95,14.914,2.205
A07B3,1729696349093.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[nan, nan, 10.085, 11.945, 11.914, 21.148]",-4.95,14.914,2.205
A07B3,1729696349852.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[33.167, 16.218, 10.167, 11.859, 10.914, 19.453]",-4.95,14.914,2.205
A07B3,1729696350616.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.886, 14.199, 10.199, 11.812, 11.667, 19.164]",-4.95,14.914,2.205
A07B3,1729696351378.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.894, 12.66, 9.921, 12.074, 11.429, 24.32]",-4.95,14.914,2.205
A07B3,1729696352158.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.566, 12.574, 10.273, 12.054, 11.535, 19.125]",-4.95,14.914,2.205
A07B3,1729696352912.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.597, 12.816, 9.82, 11.882, nan, 19.003]",-4.95,14.914,2.205
A07B3,1729696353659.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.796, 16.683, 10.332, 12.015, 11.253, 18.703]",-4.95,14.914,2.205
A07B3,1729696354417.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[nan, 16.039, 10.027, 11.953, 11.32, 18.695]",-4.95,14.914,2.205
A07B3,1729696355266.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.968, 14.75, 10.187, 11.921, 11.609, 18.769]",-4.95,14.914,2.205
A07B3,1729696356019.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.359, 16.351, 10.371, 11.957, 11.378, 18.582]",-4.95,14.914,2.205
A07B3,1729696356787.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.472, 14.421, 10.156, 11.804, 11.429, 18.722]",-4.95,14.914,2.205
A07B3,1729696357559.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.097, 13.988, 10.328, 11.968, 11.503, 18.851]",-4.95,14.914,2.205
A07B3,1729696358401.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.988, 14.738, 10.246, 11.921, 11.453, 18.839]",-4.95,14.914,2.205
A07B3,1729696359168.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.48, 14.816, 10.218, 11.921, 12.804, 18.601]",-4.95,14.914,2.205
A07B3,1729696359929.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.531, 15.984, 10.41, 11.871, 11.453, 18.91]",-4.95,14.914,2.205
A07B3,1729696360688.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.23, 17.652, 10.16, 11.925, nan, 18.863]",-4.95,14.914,2.205
A07B3,1729696361524.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.042, 16.363, 10.343, 11.898, 11.394, 18.875]",-4.95,14.914,2.205
A07B3,1729696362274.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.863, 17.445, 10.14, 11.8, 11.25, 19.085]",-4.95,14.914,2.205
A07B3,1729696363040.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.675, 17.097, 10.261, 11.933, nan, 18.765]",-4.95,14.914,2.205
A07B3,1729696363801.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.621, 16.66, 10.382, 11.98, 11.511, 18.464]",-4.95,14.914,2.205
A07B3,1729696364552.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.507, 18.16, 10.078, 11.839, 11.492, 18.777]",-4.95,14.914,2.205
A07B3,1729696365317.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.636, 17.539, 10.074, 11.941, 11.628, 18.914]",-4.95,14.914,2.205
A07B3,1729696366081.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.007, 17.085, 10.242, 11.847, 11.648, 18.812]",-4.95,14.914,2.205
A07B3,1729696366849.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.023, 17.5, 10.167, 11.886, 11.425, 19.062]",-4.95,14.914,2.205
A07B3,1729696367606.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.902, 16.66, 10.203, 11.945, 11.457, 18.671]",-4.95,14.914,2.205
A07B3,1729696368352.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.292, 15.82, 10.367, 11.652, 11.574, 18.789]",-4.95,14.914,2.205
A07B3,1729696369125.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.054, 16.136, 10.113, 11.886, 11.906, 18.375]",-4.95,14.914,2.205
A07B3,1729696369971.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.449, 16.269, 10.23, 12.078, 11.695, 18.617]",-4.95,14.914,2.205
A07B3,1729696370729.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.031, 16.441, 10.32, 11.828, 11.605, 18.781]",-4.95,14.914,2.205
A07B3,1729696371481.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.687, 15.925, 10.246, 11.816, 11.781, 18.281]",-4.95,14.914,2.205
A07B3,1729696372222.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.179, 15.832, 10.257, 11.976, 11.742, 18.753]",-4.95,14.914,2.205
A07B3,1729696372980.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.679, 15.949, 10.187, 12.121, 11.667, 18.64]",-4.95,14.914,2.205
A07B3,1729696373738.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.73, 16.371, 10.05, 11.765, 11.601, 18.585]",-4.95,14.914,2.205
A07B3,1729696374498.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.652, 17.015, 10.269, 11.984, 11.55, 18.761]",-4.95,14.914,2.205
A07B3,1729696375260.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.636, 16.531, 10.269, 11.914, 11.824, 18.562]",-4.95,14.914,2.205
A07B3,1729696376021.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.574, 15.695, 10.207, 11.828, 11.332, 18.679]",-4.95,14.914,2.205
A07B3,1729696376787.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.062, 13.636, 10.082, 11.964, 11.382, 18.457]",-4.95,14.914,2.205
A07B3,1729696377536.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.285, 14.488, 10.144, 11.785, 11.808, 18.718]",-4.95,14.914,2.205
A07B3,1729696378288.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.8, 14.414, 10.273, 11.902, 11.16, 18.785]",-4.95,14.914,2.205
A07B3,1729696379054.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.433, 13.835, 10.378, 11.765, 11.585, 19.125]",-4.95,14.914,2.205
A07B3,1729696379811.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.503, 13.953, 10.253, 11.917, 11.421, 19.113]",-4.95,14.914,2.205
A07B3,1729696380550.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.55, 14.3, 10.281, 11.968, nan, 19.257]",-4.95,14.914,2.205
A07B3,1729696381314.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.207, 14.792, 10.328, 11.847, 11.195, 19.261]",-4.95,14.914,2.205
A07B3,1729696382063.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.187, 15.242, 10.359, 11.703, 11.355, 19.335]",-4.95,14.914,2.205
A07B3,1729696382825.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.648, 13.546, 10.234, 11.839, 11.394, 19.339]",-4.95,14.914,2.205
A07B3,1729696383574.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.375, 13.449, 10.093, 11.968, 11.074, 19.011]",-4.95,14.914,2.205
A07B3,1729696384332.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[29.949, 14.472, 10.269, 11.828, 11.261, 19.164]",-4.95,14.914,2.205
A07B3,1729696385097.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.437, 14.031, 10.007, 11.925, 11.355, 18.808]",-4.95,14.914,2.205
A07B3,1729696385862.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[30.871, 14.917, 10.234, 12.0, 11.703, 18.703]",-4.95,14.914,2.205
A07B3,1729696386704.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.027, 16.183, 10.347, 12.042, 11.628, 18.527]",-4.95,14.914,2.205
A07B3,1729696387473.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.167, 24.894, 10.101, 11.816, 11.894, 18.8]",-4.95,14.914,2.205
A07B3,1729696388233.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.761, 26.402, 10.046, 11.789, 11.8, 18.429]",-4.95,14.914,2.205
A07B3,1729696388994.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.781, 26.378, 10.187, 11.703, 11.785, 18.808]",-4.95,14.914,2.205
A07B3,1729696389808.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[33.082, 26.136, 10.171, 11.695, nan, 18.863]",-4.95,14.914,2.205
A07B3,1729696390566.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.679, 26.035, 10.171, 11.82, 11.48, 19.269]",-4.95,14.914,2.205
A07B3,1729696391331.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.394, 23.976, 10.136, 11.902, 11.113, 19.222]",-4.95,14.914,2.205
A07B3,1729696392110.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.269, 25.015, 10.25, 11.875, 11.734, 18.917]",-4.95,14.914,2.205
A07B3,1729696392892.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.378, 24.812, 10.101, 11.804, 11.558, 19.125]",-4.95,14.914,2.205
A07B3,1729696393650.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.679, 24.597, 10.07, 11.953, 11.851, 18.656]",-4.95,14.914,2.205
A07B3,1729696394418.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.578, 23.867, 10.054, 11.964, 11.816, 19.089]",-4.95,14.914,2.205
A07B3,1729696395181.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.093, 23.679, 10.097, 11.738, 11.539, 19.195]",-4.95,14.914,2.205
A07B3,1729696395987.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.195, 21.515, 10.195, 11.898, 11.511, 18.519]",-4.95,14.914,2.205
A07B3,1729696396751.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.414, 22.503, 10.035, 12.0, 11.472, 18.48]",-4.95,14.914,2.205
A07B3,1729696397509.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.957, 23.335, 10.101, 11.847, 11.722, 18.792]",-4.95,14.914,2.205
A07B3,1729696398269.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.078, 22.421, 9.937, 11.89, 11.609, 18.324]",-4.95,14.914,2.205
A07B3,1729696399035.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.945, 18.691, 10.183, 11.921, 11.546, 19.117]",-4.95,14.914,2.205
A07B3,1729696399802.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[31.898, 15.601, 10.183, 11.937, 11.453, 18.781]",-4.95,14.914,2.205
A07B3,1729696400568.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.441, 14.421, 10.089, 12.0, 11.523, 18.531]",-4.95,14.914,2.205
A07B3,1729696401334.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.597, 15.656, 10.101, 11.957, 11.363, 18.664]",-4.95,14.914,2.205
A07B3,1729696402097.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[32.773, 13.562, 10.097, 12.07, 11.21, 18.738]",-4.95,14.914,2.205
